time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
0.08908579802474317,6.7396934378683035e-06,5.814640176256949,687.331068170271,5.217473704766298,-3.0122980368223056,687.5410478275102,-5.676642162051156,-3.277406851566733,688.071265456999
0.09850996801775433,1.081630141505267e-05,6.375772976239395,687.4718207498187,5.711062218164783,-3.297264397008489,687.6906145692357,-6.21120718096887,-3.5860357155063167,688.2681572062313
0.1032220530142599,1.5106517278048602e-05,6.635344753717848,687.553505011159,5.939285195590983,-3.429021557545563,687.7762562540453,-6.459397324194338,-3.7293258785071175,688.3768648959684
0.12678247799678782,5.387471342833767e-05,7.882307724007384,687.909190232169,7.029469109844166,-4.058372865408826,688.1438139774979,-7.644657915240649,-4.413614496967505,688.8542972406152
0.13097099799368167,7.187078702422695e-05,8.057861055347766,687.9291629305878,7.18213758021268,-4.146484987142664,688.1645196001208,-7.813425361785453,-4.51104214700627,688.8936339198481
0.13620664798979898,8.233812020628545e-05,8.316072535249793,688.0330878702172,7.406521668289875,-4.276015376554424,688.2693291814433,-8.057567560691732,-4.65199197365914,689.0212823756527
0.13620664798979898,7.217514446088262e-05,8.36339101187564,688.0854398594644,7.447881567988049,-4.299912359751944,688.3221207613306,-8.098900200324968,-4.675861483057265,689.0740190079413
0.14601748086702696,0.00010029404899004336,8.835522680954016,688.2358868861916,7.856892943045981,-4.536007362340995,688.4727208954931,-8.543936454066456,-4.932787927965988,689.2662820267432
0.15092289730564096,0.0001239616850846408,9.039685497326214,688.298238876076,8.033642854482897,-4.6380140008473365,688.5350022637928,-8.738223699313787,-5.044947079900779,689.3488684218996
0.1754499794987109,0.00028834660714818197,10.000949918725192,688.5234409079484,8.860024764617302,-5.114851153322154,688.7531534535628,-9.647627991361215,-5.5699070422798584,689.6632652314784
0.17981034966636777,0.00035445649162607455,10.122229829923695,688.4544180212355,8.962947970669266,-5.174164136564096,688.6816913888906,-9.764522491919426,-5.637362693285126,689.6080885023327
0.1852608123759389,0.00039793520058661435,10.30607372663235,688.5033170117292,9.119712498799572,-5.264599714973307,688.7277597244797,-9.938430471644931,-5.737746252976307,689.6740528004859
0.1852608123759389,0.000359000092759052,10.350142820298068,688.6506976474504,9.158375075194465,-5.2869864599612315,688.8757175057997,-9.977092074313228,-5.760087477392925,689.8219195406632
0.14463870209017976,9.634232039796958e-05,8.76907921573506,688.2146518108476,7.799442383444553,-4.5028449874278715,688.4515912167229,-8.481501488963609,-4.8967432421317385,689.2393877261306
0.14885472914037018,0.00011552325990495126,8.948361312297106,688.2697539226987,7.954717595370099,-4.592460759269653,688.5067067940194,-8.651944550357346,-4.995138324188181,689.3120619238565
0.16993486439132216,0.00024176976060139312,9.803819636925702,688.4893608819448,8.691299494946401,-5.017515100587748,688.7213796959671,-9.460895945066236,-5.462120989904505,689.6105914746007
0.17368244399149138,0.00028858516173531503,9.922798231858234,688.460688273919,8.792844801016683,-5.076064577463855,688.6909795588634,-9.574717869694535,-5.527812433578703,689.5944752710931
0.17836691849170294,0.00032229298333675107,10.090878471017898,688.5058663097841,8.936609593444636,-5.15901086063637,688.7340806135616,-9.733587014673738,-5.619518141202369,689.6550951746935
0.17836691849170294,0.00029679530965464696,10.11837567086754,688.5960547698934,8.960725034931388,-5.172976190091597,688.824619877534,-9.75770214026992,-5.633453846100577,689.745575189552
0.18679897259208372,0.0003676855423371444,10.412311890363933,688.6681757214044,9.211269998970083,-5.317510706705885,688.892103914745,-10.034747229105244,-5.793370073889598,689.8438226491126
0.19101499964227414,0.00041719645663372193,10.53126210697625,688.6897291582056,9.312323183589776,-5.375772282910897,688.9113890533379,-10.148749294329587,-5.859164860076802,689.8781742076699
0.21209513489322612,0.0007057201791813853,11.085424301485496,688.8026074946745,9.778989793285856,-5.644732172722868,689.0089358459285,-10.676991994706023,-6.164008880916473,690.0474892623157
0.21584271449339534,0.000791317605638084,11.153741188600591,688.8122869499317,9.83521616684528,-5.677057768850808,689.0152114945813,-10.743629614742373,-6.2024442523948675,690.0659844616695
